content_id,city,district,place_name,category,address,description,image_url,map_x,map_y,tags,mood,walking_level,budget_level,crowd_level,visit_count,avg_satisfaction,avg_recommendation,avg_revisit,avg_residence_time,avg_payment
POI01000TR100036V,서울특별시,서대문구,현대백화점 신촌점,상업지구,서울 서대문구 신촌로 83,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.9358165,37.5561535,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,21484.21052631579
POI01000TR100289V,인천광역시,강화군,장화리 일몰 조명지,자연관광지,인천 강화군 화도면 장화리 1351,"AI Hub 여행로그 경량 데이터에서 1회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.3776966,37.6177545,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,낮음,낮음,1,5.0,5.0,5.0,30.0,6500.0
POI01000TR101904V,경기도,용인시,37.5 시그니처 한화 용인 점,식당카페,경기 용인시 처인구 남사읍 봉무로153번길 79,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1441344,37.1316,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,24391.666666666668
POI01000TR102029V,서울특별시,광진구,써브웨이 강변역점,식당카페,서울 광진구 강변역로4길 10,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0933825,37.5353094,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,28658.863636363636
POI01000TR102422V,경기도,하남시,미미고 찹쌀 꽈배기 미사 본점,상업지구,경기 하남시 미사강변중앙로 193,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1896377,37.5639384,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,낮음,보통,낮음,1,5.0,5.0,4.0,30.0,26832.65306122449
POI01000TR102427V,경기도,가평군,손모랑 해장국 본점,식당카페,경기 가평군 설악면 음방아랫말길 21,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.495141,37.6222885,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,27620.0
POI01000TR104383V,서울특별시,강남구,현대카드 쿠킹 라이브러리,문화시설,서울 강남구 압구정로46길 46,"AI Hub 여행로그 경량 데이터에서 1회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0356535,37.5256469,문화|실내|전시|만족도높음|추천의향높음,실내|차분함,낮음,보통,낮음,1,5.0,5.0,5.0,180.0,23587.5
POI01000TR104565V,경상남도,통영시,욕지도 제3출렁다리,자연관광지,경남 통영시 욕지면 동항리 산 85-4,"AI Hub 여행로그 경량 데이터에서 1회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.2678547,34.626483,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,보통,낮음,1,5.0,5.0,5.0,30.0,22610.85714285714
POI01000TR107219V,경상남도,김해시,시오리 막국수 봉황점,식당카페,경남 김해시 왕릉길 60,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.875095,35.2332031,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,28292.166666666668
POI01000TR107851V,강원특별자치도,속초시,이디야커피 속초 동명항점,식당카페,강원특별자치도 속초시 동명항길 49,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.5994464,38.2119197,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,20857.14285714286
POI01000TR108195V,울산광역시,중구,십리대밭 은하수길,자연관광지,울산 중구 태화동 636,"AI Hub 여행로그 경량 데이터에서 1회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.293397,35.5467626,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,보통,낮음,1,5.0,5.0,5.0,60.0,16100.0
POI01000TR109019V,전라남도,여수시,여수 해상 케이블카 자산 정류장,자연관광지,전남 여수시 자산4길 39,"AI Hub 여행로그 경량 데이터에서 1회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.7529481,34.7403133,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,낮음,낮음,1,5.0,5.0,5.0,60.0,6000.0
POI01000TR114004V,제주특별자치도,서귀포시,표선해수욕장 야영장,레저스포츠,제주특별자치도 서귀포시 표선면 표선리,"AI Hub 여행로그 경량 데이터에서 1회 방문된 레저스포츠 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.8400705,33.3255885,활동|체험|야외|만족도높음|추천의향높음,활기|역동적,보통,보통,낮음,1,5.0,5.0,5.0,90.0,16100.0
POI01000TR116424V,제주특별자치도,서귀포시,홍마트 모슬포점,상업지구,제주특별자치도 서귀포시 대정읍 최남단해안로 13,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.2524309,33.2195373,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,낮음,높음,낮음,1,5.0,5.0,5.0,0.0,41612.5
POI02000TR000103V,인천광역시,옹진군,한국 마트 영흥점,상점,인천 옹진군 영흥면 영흥로 109-10,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.496578,37.2551753,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,38194.28571428572
POI02000TR000104V,인천광역시,옹진군,카페코세드,상업지구,인천 옹진군 영흥면 영흥서로418번길 47,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.4588777,37.282358,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,보통,보통,낮음,1,5.0,5.0,5.0,60.0,27620.0
POI02000TR000121V,경기도,가평군,다이소 가평 설악점,상점,경기 가평군 설악면 유명로 1674,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.4850286,37.6784909,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,30870.74074074074
POI02000TR000173V,서울특별시,송파구,어사출또 잠실새내역점,식당카페,서울 송파구 백제고분로9길 46,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0841384,37.5098782,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,16475.0
POI02000TR000201V,서울특별시,영등포구,MAKON 마이콘,식당카페,서울 영등포구 양평로12가길 9-1,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.8998829,37.5363741,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,68861.53846153847
POI02000TR000252V,경기도,양주시,루이스 타운,상업지구,경기 양주시 평화로1597번길 100,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0481025,37.8334222,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,보통,높음,낮음,1,5.0,5.0,5.0,120.0,37655.0
POI02000TR000270V,서울특별시,광진구,하이디라오코리아 건대점,식당카페,서울 광진구 능동로 110,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0714096,37.5406576,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,120.0,46400.0
POI02000TR000292V,경기도,수원시,메가 MGC 커피 수원 북문점,식당카페,경기 수원시 장안구 정조로 914,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.013984,37.2895013,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,43285.71428571428
POI02000TR000293V,경기도,수원시,뜸행궁 2호점,식당카페,경기 수원시 팔달구 신풍로39번길 2,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.014265,37.2846807,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,78311.11111111111
POI02000TR000294V,경기도,수원시,파스쿠찌 수원 AK 점,식당카페,경기 수원시 팔달구 덕영대로 924,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0003946,37.2662282,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,50169.857142857145
POI02000TR000300V,경기도,안산시,후아후아,식당카페,경기 안산시 단원구 선창길 96,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5630289,37.2572494,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,120.0,29746.25
POI02000TR000327V,강원특별자치도,횡성군,한아름마트,상점,강원특별자치도 횡성군 안흥면 안흥로 24-8,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.1569115,37.4115494,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,보통,낮음,1,5.0,5.0,5.0,0.0,12500.0
POI02000TR000341V,부산광역시,해운대구,솔밭유원지,자연관광지,부산 해운대구 우동,"AI Hub 여행로그 경량 데이터에서 1회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.1543659,35.1572693,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,높음,낮음,1,5.0,5.0,5.0,30.0,40000.0
POI02000TR000342V,부산광역시,해운대구,듀플릿마켓,상점,부산 해운대구 우동1로38번가길 20,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.1585246,35.1646621,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,28658.863636363636
POI02000TR000343V,부산광역시,동구,복수도가 부산역점,상점,부산 동구 중앙대로 206,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.04147,35.1151254,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,낮음,낮음,1,5.0,5.0,5.0,0.0,9471.42857142857
POI02000TR000407V,대구광역시,중구,오쇼,식당카페,대구 중구 종로 45,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.5912242,35.8697691,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,42467.692307692305
POI02000TR000422V,경상북도,경주시,대림솔라떼,상업지구,경북 경주시 포석로 607,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.2057619,35.795626,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,보통,보통,낮음,1,5.0,5.0,5.0,60.0,18414.714285714286
POI02000TR000424V,대구광역시,달서구,와이니 커피,식당카페,대구 달서구 갈밭로 82-18,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.5298642,35.8055822,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,90.0,28658.863636363636
POI02000TR000466V,전라남도,구례군,이디야커피 구례점,식당카페,전남 구례군 구례읍 중앙로 41,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.4674868,35.2093498,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,26488.88888888889
POI02000TR000524V,광주광역시,동구,오션 클라우드,상점,광주 동구 제봉로 140,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.9211486,35.1504415,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,45432.5
POI02000TR000563V,광주광역시,북구,토방 닭매운탕,식당카페,광주 북구 동문대로 130-1,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.9267428,35.1743707,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,26925.8064516129
POI02000TR000581V,전북특별자치도,고창군,모꼬지 바지락 요리 전문점,식당카페,전북 고창군 부안면 인촌로 60,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5975891,35.5322348,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,24477.41935483871
POI02000TR000582V,전북특별자치도,고창군,고창 심원 갯벌체험센터,체험관광지,전북 고창군 심원면 애향갯벌로 591-30,"AI Hub 여행로그 경량 데이터에서 1회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5426517,35.5256191,체험|활동|문화|만족도높음|추천의향높음,활기|특별함,보통,높음,낮음,1,5.0,5.0,5.0,60.0,55385.0
POI02000TR000592V,전북특별자치도,김제시,미 가옥 김제점,식당카페,전북 김제시 검산택지1길 11-22,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.9032784,35.8031045,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,37655.0
POI02000TR000607V,대전광역시,중구,투썸플레이스 서대전역점,식당카페,대전 중구 오류로 13-10,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.4048169,36.3218245,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,14250.0
POI02000TR000644V,전라남도,여수시,동동공원 화장실,산책로,전남 여수시 안산동 735,"AI Hub 여행로그 경량 데이터에서 1회 방문된 산책로 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.6562813,34.7528008,산책|자연|조용함|만족도높음|추천의향높음,여유|조용함,보통,높음,낮음,1,5.0,5.0,5.0,30.0,68861.53846153847
POI02000TR000645V,전라남도,여수시,남다른 감자탕 여수 소호점,식당카페,전남 여수시 소호로 494,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.6544941,34.7460932,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,40840.0
POI02000TR000668V,제주특별자치도,제주시,오븐런,상업지구,제주특별자치도 제주시 아란4길 66,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5415329,33.47183,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,45600.0
POI02000TR000669V,제주특별자치도,제주시,우등생,식당카페,제주특별자치도 제주시 인다2길 28,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5497642,33.4755216,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,28000.0
POI02000TR000670V,서울특별시,광진구,롯데리아 구의역점,식당카페,서울 광진구 아차산로 370,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0841253,37.5364812,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,낮음,낮음,1,5.0,5.0,5.0,30.0,7985.714285714285
POI02000TR000746V,제주특별자치도,서귀포시,칼국수 연구소,식당카페,제주특별자치도 서귀포시 성산읍 성산중앙로 26,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.9326237,33.4621098,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,18345.454545454544
POI02000TR000757V,제주특별자치도,제주시,줄라이 앤 어거스트,식당카페,제주특별자치도 제주시 한경면 낙원로 93,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.2201072,33.3277748,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,120.0,43285.71428571428
POI02000TR000759V,제주특별자치도,서귀포시,애슐리 퀸즈 켄싱턴리조트 서귀포점,식당카페,제주특별자치도 서귀포시 이어도로 684,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.489324,33.2336104,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,90.0,17833.333333333332
POI02000TR000777V,제주특별자치도,제주시,도치돌 알파카 목장,테마시설,제주특별자치도 제주시 애월읍 도치돌길 303,"AI Hub 여행로그 경량 데이터에서 1회 방문된 테마시설 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.366753,33.409726,활동|체험|사진|만족도높음|추천의향높음,활기|재미,보통,보통,낮음,1,5.0,5.0,5.0,60.0,31835.0
POI02000TR000858V,제주특별자치도,서귀포시,중문 숙성 돈각,식당카페,제주특별자치도 서귀포시 중문관광로 312,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.4304826,33.2479793,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,19153.333333333332
POI02000TR000871V,제주특별자치도,제주시,무슈 부부 커피 스탠드 관덕정,식당카페,제주특별자치도 제주시 관덕로 22,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5215755,33.5129565,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,28975.0
POI02000TR000872V,제주특별자치도,제주시,무슈 부부 커피 스탠드 관덕정,식당카페,제주특별자치도 제주시 관덕로 22,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.5215755,33.5129565,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,37240.0
POI02000TR000873V,제주특별자치도,제주시,홉이,식당카페,제주특별자치도 제주시 서해안로 468-2,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.4892588,33.5185391,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,30600.0
POI02000TR000888V,서울특별시,성동구,달맞이 근린공원,산책로,서울 성동구 금호동4가 27,"AI Hub 여행로그 경량 데이터에서 1회 방문된 산책로 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0210151,37.5431947,산책|자연|조용함|만족도높음|추천의향높음,여유|조용함,보통,높음,낮음,1,5.0,5.0,5.0,30.0,38586.0
POI02000TR000907V,서울특별시,종로구,하이디라오 대학로점,식당카페,서울 종로구 대학로 146,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0019836,37.5842315,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,43866.666666666664
POI02000TR000920V,경기도,수원시,수원 뭉치기,상업지구,경기 수원시 영통구 매탄로108번길 16,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.0441315,37.2600037,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,보통,보통,낮음,1,5.0,5.0,5.0,90.0,32872.72727272727
POI02000TR000959V,부산광역시,부산진구,어나더미 네스 전포점,식당카페,부산 부산진구 서전로38번길 43-13,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.0645956,35.1558222,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,32327.25
POI02000TR001016V,충청남도,천안시,뉴욕 버거 천안 두정점,식당카페,충남 천안시 서북구 1공단1길 52,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1479755,36.8324037,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,40850.0
POI02000TR001017V,충청남도,천안시,베이크 움,식당카페,충남 천안시 서북구 1공단1길 52,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1479755,36.8324037,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,62440.0
POI02000TR001047V,충청남도,부여군,자온 양조장,상업지구,충남 부여군 규암면 자온로 53-2,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.8862004,36.2738457,쇼핑|시장|맛집|만족도높음|추천의향높음,활기|캐주얼,보통,보통,낮음,1,5.0,5.0,5.0,60.0,26190.909090909092
POI02000TR001049V,전북특별자치도,전주시,스타벅스 전주 송천 DT점,식당카페,전북 전주시 덕진구 송천중앙로 228,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1219385,35.8673953,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,0.0,41011.11111111111
POI02000TR001063V,충청남도,공주시,패밀리 자연 낚시터,체험관광지,충남 공주시 상왕동 783-2,"AI Hub 여행로그 경량 데이터에서 1회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1670043,36.4386296,체험|활동|문화|만족도높음|추천의향높음,활기|특별함,보통,높음,낮음,1,5.0,5.0,5.0,120.0,35958.96666666667
POI02000TR001064V,충청남도,공주시,패밀리 자연 낚시터,체험관광지,충남 공주시 상왕동 783-2,"AI Hub 여행로그 경량 데이터에서 1회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.1670043,36.4386296,체험|활동|문화|만족도높음|추천의향높음,활기|특별함,높음,보통,낮음,1,5.0,5.0,5.0,420.0,29746.25
POI02000TR001123V,제주특별자치도,제주시,꽈페 제주협재점,식당카페,제주특별자치도 제주시 한림읍 한림로 348,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.2411815,33.3943572,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,40128.57142857143
POI02000TR001196V,서울특별시,마포구,밍밍,식당카페,서울 마포구 월드컵로23길 5,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.908351,37.5574076,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,낮음,1,5.0,5.0,5.0,60.0,20825.0
POI02000TR001210V,전라남도,구례군,천궁,식당카페,전남 구례군 구례읍 5일시장길 15-1,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,127.469085,35.2107245,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,60.0,37982.0
POI02000TR001211V,전라남도,무안군,고집,식당카페,전남 무안군 삼향읍 남악4로 40,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.4663742,34.8088264,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,150.0,68861.53846153847
POI02000TR001213V,전라남도,무안군,옐로 팜 목포 남악점,식당카페,전남 무안군 삼향읍 대죽동로16번길 21,"AI Hub 여행로그 경량 데이터에서 1회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.4649702,34.8111413,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,높음,낮음,1,5.0,5.0,5.0,30.0,40840.0
POI02000TR001360V,전라남도,진도군,선진농협 하나로마트 고군점,상점,전남 진도군 고군면 진도대로 293,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.34345,34.4916945,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,29746.25
POI02000TR001361V,전라남도,진도군,굿앤 구스 진도점,상점,전남 진도군 의신면 송군길 30-40,"AI Hub 여행로그 경량 데이터에서 1회 방문된 상점 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.3284391,34.4002769,쇼핑|로컬|만족도높음|추천의향높음,캐주얼|로컬,낮음,보통,낮음,1,5.0,5.0,5.0,30.0,16300.0
